    0.120494434927443189E+00    0.262316540997586145E+01    0.715512684238366319E+02    0.213700264130262163E+00    0.388644747836517757E+00   -0.101036684820554467E+04
    0.139486378199092348E+00    0.227464116439870079E+01    0.724210428852600785E+02    0.231808426137252888E+00    0.527323889787189248E+00   -0.101016796889251066E+04
    0.139124406728106303E+00    0.228078858929753103E+01    0.723134274955493623E+02    0.337613725909955142E+00    0.585885292450851636E+00   -0.100641541641496440E+04
    0.138670527508541919E+00    0.233871153986101366E+01    0.716812655512097052E+02    0.352684815951728806E-01    0.211407708242290021E+00   -0.100628243368053836E+04
    0.130202205004620819E+00    0.242640196017468845E+01    0.711168092470859392E+02    0.290941209523525202E+00    0.470034677295905368E+00   -0.100529006054885156E+04
    0.120811416609610256E+00    0.254503642761764581E+01    0.711620863732277655E+02    0.961925276084473063E-01    0.237002873705139505E+00   -0.100525338194182348E+04
    0.129098138803583395E+00    0.250943822060763599E+01    0.716819089033837002E+02    0.321858209141433538E+00    0.466982790653530211E+00   -0.100519975266172980E+04
    0.123892740590192826E+00    0.258814933680254500E+01    0.717392524204158519E+02    0.206282936636307701E+00    0.444883297014637857E+00   -0.100516920267263856E+04
    0.132026109050437906E+00    0.251948360291052564E+01    0.719934720911831505E+02    0.219268028114378177E+00    0.522509548861854634E+00   -0.100502388002638531E+04
    0.131944878141388999E+00    0.243634627428580730E+01    0.707396444323830167E+02    0.107203006501034610E-01    0.739721892593878383E-01   -0.100492616978584897E+04
    0.131569878319732159E+00    0.228617465822039367E+01    0.716243783289836244E+02    0.219337773414192222E+00    0.321825045437471147E+00   -0.100482954424642924E+04
    0.149420224245199490E+00    0.242624812339477147E+01    0.717225845149865080E+02    0.197479683860244837E+00    0.380295497379770142E+00   -0.100482425860211822E+04
    0.132753032476290944E+00    0.242596682204914016E+01    0.709179228016577810E+02    0.308502940316918717E+00    0.431067130866014836E+00   -0.100478760354753194E+04
    0.146671588930538582E+00    0.252655889582729376E+01    0.713733631401944706E+02    0.141579033914356445E+00    0.329062442807126321E+00   -0.100474248366702398E+04
    0.129807157420006647E+00    0.252588782386843835E+01    0.714605956444002999E+02    0.384509736215288667E+00    0.538534301380629077E+00   -0.100465244892346539E+04
    0.120194183243856056E+00    0.256390492257862945E+01    0.712196688651084457E+02    0.225656300975220409E+00    0.364730852226945512E+00   -0.100451356881314643E+04
    0.139682434933227212E+00    0.258055167698863830E+01    0.715275599086441218E+02    0.299144432655863990E+00    0.547277676050936024E+00   -0.100451151704361223E+04
