    0.542301690983181484E+00    0.159832733849865960E+01
    0.107687544010397401E+00    0.159898051899637905E+01
    0.107687544010397401E+00    0.159898051899637905E+01
    0.192336414314845522E+00    0.160081945578683960E+01
    0.109233863155699096E+01    0.160098935145768295E+01
    0.507662579266215497E+00    0.160106844435470119E+01
    0.557639613598774120E+00    0.160265378559558958E+01
    0.557639613598774120E+00    0.160265378559558958E+01
    0.892407980732062844E+00    0.160627840073171679E+01
    0.109242820739746094E+01    0.160781196747603050E+01
    0.109243442221377074E+01    0.160828234735792863E+01
    0.892448782920837402E+00    0.160936778667217739E+01
    0.109248421990188338E+01    0.161203743113912767E+01
    0.109248421990188338E+01    0.161203743113912767E+01
    0.557511898326314537E+00    0.161232918835355821E+01
    0.109254659935428999E+01    0.161670627762800523E+01
    0.107452638338015299E+00    0.161676309256908679E+01
    0.107452638338015299E+00    0.161676309256908679E+01
    0.492558397055119890E+00    0.161758500184835774E+01
    0.892572402954101562E+00    0.161862619417416598E+01
    0.892591457950510980E+00    0.162003970706012712E+01
    0.892591457950510980E+00    0.162003970706012712E+01
    0.507407012345591935E+00    0.162030427517647468E+01
    0.110737940037126714E+01    0.162219443435808186E+01
    0.907378464346105806E+00    0.162226350302159217E+01
    0.907378464346105806E+00    0.162226350302159217E+01
    0.557330974211664665E+00    0.162575636446629934E+01
    0.107292173020137438E+00    0.162859324677726214E+01
    0.557276350467648784E+00    0.162974590092716554E+01
    0.507277960394033944E+00    0.162977044638734636E+01
    0.507277960394033944E+00    0.162977044638734636E+01
    0.207248039909534554E+00    0.163180177090433598E+01
    0.109275555610656738E+01    0.163206234692989138E+01
    0.927887805247163966E-01    0.163446375195181570E+01
    0.107192011404251608E+00    0.163584704336093800E+01
    0.107192011404251608E+00    0.163584704336093800E+01
    0.109284124261891469E+01    0.163823314734914005E+01
    0.192846876348729879E+00    0.163863629370356279E+01
    0.542865024994630962E+00    0.164006485909726818E+01
    0.542877717423622341E+00    0.164096882014289980E+01
    0.542877717423622341E+00    0.164096882014289980E+01
    0.892901252546556057E+00    0.164251110651647769E+01
    0.507094277261087911E+00    0.164295769236699885E+01
    0.110704986282125839E+01    0.164596935456256310E+01
    0.207033561022182039E+00    0.164711728029157212E+01
    0.192974051277590375E+00    0.164765240630571563E+01
    0.892979859100565099E+00    0.164806029231576878E+01
    0.493018467738840171E+00    0.165076333356640181E+01
    0.893022497473237920E+00    0.165104447600050608E+01
    0.206946015357971191E+00    0.165323653678950588E+01
    0.893125830203394422E+00    0.165820113159254023E+01
    0.193186510102497905E+00    0.166235396063854735E+01
    0.906769026498485564E+00    0.166537358486936649E+01
    0.109323212998685948E+01    0.166545186098152431E+01
    0.893252078235131419E+00    0.166679994283142663E+01
    0.543293151373954841E+00    0.166966966956832796E+01
    0.543301900683805128E+00    0.167025562458266474E+01
    0.493332574345680286E+00    0.167219949217010977E+01
    0.493332574345680286E+00    0.167219949217010977E+01
    0.206625554926092969E+00    0.167498229316199021E+01
    0.193383041739123684E+00    0.167555150042446632E+01
    0.193383041739123684E+00    0.167555150042446632E+01
    0.206610326725129717E+00    0.167599008649054348E+01
    0.206581983229865762E+00    0.167785966736419367E+01
    0.109342572496136303E+01    0.167836672213713234E+01
    0.934289600554792238E-01    0.167857935379292522E+01
    0.934289600554792238E-01    0.167857935379292522E+01
    0.893431466101281990E+00    0.167874399566232402E+01
    0.893431466101281990E+00    0.167874399566232402E+01
    0.934712905519400200E-01    0.168135194826942502E+01
    0.493496165978792534E+00    0.168297304289956062E+01
    0.110647454332076611E+01    0.168487362749298386E+01
    0.893531991562258598E+00    0.168529651780189238E+01
    0.493549108505249023E+00    0.168640232626008446E+01
    0.109357027312438104E+01    0.168776524508007419E+01
    0.543571351625255716E+00    0.168792732285802516E+01
    0.935738086700439453E-01    0.168799250850935145E+01
    0.193594231052331894E+00    0.168930280450081804E+01
    0.936020849316342440E-01    0.168980559744525527E+01
    0.936020849316342440E-01    0.168980559744525527E+01
    0.893630623817443848E+00    0.169162741878079426E+01
    0.206364322230526170E+00    0.169194919628551621E+01
    0.506362384893035866E+00    0.169216219272897139E+01
    0.193653694400588217E+00    0.169309420974973612E+01
    0.106325543116894281E+00    0.169440970493692089E+01
    0.110630319325480908E+01    0.169582095751801565E+01
    0.110630319325480908E+01    0.169582095751801565E+01
    0.937446835817476176E-01    0.169882726609307411E+01
    0.556229447300349067E+00    0.170044228064523573E+01
    0.893793314833355113E+00    0.170185747976611390E+01
    0.206203364179927962E+00    0.170206354781129776E+01
    0.206203364179927962E+00    0.170206354781129776E+01
    0.938296027356790574E-01    0.170410317155766644E+01
    0.106155514717102051E+00    0.170502037639306425E+01
    0.493864782116973544E+00    0.170626786460399194E+01
    0.543873409618371939E+00    0.170687637459843744E+01
    0.206114091338241046E+00    0.170756161909359339E+01
    0.493905814883793870E+00    0.170877689940657396E+01
    0.506083601696334928E+00    0.170949917952696784E+01
    0.110607015582907575E+01    0.171023822460905728E+01
    0.110607015582907575E+01    0.171023822460905728E+01
    0.506062171329750177E+00    0.171079978961001400E+01
    0.939499366562636801E-01    0.171145585123925392E+01
    0.906041012629363540E+00    0.171200301561471613E+01
    0.506041875966006471E+00    0.171202729029011236E+01
    0.206039526108378668E+00    0.171209280548642639E+01
    0.543967722395900743E+00    0.171260638484701899E+01
    0.106022126234696965E+00    0.171314216162223687E+01
    0.556013992181124461E+00    0.171363185802783624E+01
    0.939866988043118190E-01    0.171367322720503878E+01
    0.894019548036136702E+00    0.171564315509498044E+01
